הזמנה,תאריך,סטטוס הזמנה,מס. לקוח,שם לקוח,סוג מכירה,תאור סוג מכירה,מס' סוכן,שם סוכן,לטיפול,"מק""ט",ת. אספקה,מחיר מינימום,תאור מוצר,"מחירון בסיס ש""ח","מחיר בתעודה ש""ח",מחירון בסיס USD,מחיר בתעודה USD,מחירון בסיס,מחיר בתעודה,מטבע שורה,כמות,"סה""כ ב-ש""ח","סה""כ ב-USD","סה""כ במטבע הזמנה","סה""כ אחרי הנחה",מטבע הזמנה,יתרה לאספקה,תשלום מראש,סגורה?,פרויקט,תאור פרויקט,מספר פעילות (WBS),מספר פעילות,שם פעילות,סטטוס שורת הזמנה,כ.ארוזה/דווח פנימי,מהדורת מוצר,מהדורת עץ מוצר
SO25000238,1/26/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001356,1/26/2025,0.00,מפסק גבול מוט ארוך OM Z-15GW-B,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",20,0.00,0.00,0.00,0.00,"ש""ח",12,,,PR25000020,סנסורים,,0,,,0,,
SO25000238,1/26/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000001,1/26/2025,0.00,"חוט חשמל 1.5 ממ""ר חום קשיח",0.00,0.70,0.00,0.19,0.00,0.70,"ש""ח",100,70.00,19.43,70.00,70.00,"ש""ח",0,,Y,PR25000020,סנסורים,,0,,,0,,
SO25000238,1/26/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000000,1/26/2025,0.00,"חוט חשמל 1.5 ממ""ר כחול קשיח",0.00,0.70,0.00,0.19,0.00,0.70,"ש""ח",100,70.00,19.43,70.00,70.00,"ש""ח",0,,Y,PR25000020,סנסורים,,0,,,0,,
SO25000238,1/26/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000055,1/26/2025,0.00,"חוט חשמל 1.5 ממ""ר  צ/י קשיח",0.00,0.65,0.00,0.18,0.00,0.65,"ש""ח",100,65.00,18.05,65.00,65.00,"ש""ח",0,,Y,PR25000020,סנסורים,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,14000209,1/26/2025,0.00,עמוד תקתקן עם דלת 1.80 מ' 4'',0.00,339.50,0.00,94.25,0.00,339.50,"ש""ח",7,2376.50,659.77,2376.50,2376.50,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,34000014,1/26/2025,0.00,"צינור שרשורי  ""2  שחור",0.00,2.44,0.00,0.68,0.00,2.44,"ש""ח",100,244.00,67.74,244.00,244.00,"ש""ח",100,,,PR24000145,שפיר - JNET,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,17000028,1/26/2025,0.00,כבל 5X1.5 XLPE,0.00,4.22,0.00,1.17,0.00,4.22,"ש""ח",200,844.00,234.31,844.00,844.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,17000042,1/26/2025,0.00,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),0.00,4.90,0.00,1.36,0.00,4.90,"ש""ח",100,490.00,136.04,490.00,490.00,"ש""ח",-100,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,33000040,1/26/2025,0.00,"תקתקן אקוסטי 220V דגם ""מנורה""",0.00,1585.83,0.00,440.26,0.00,1585.83,"ש""ח",10,15858.30,4402.64,15858.30,15858.30,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,34000166,1/26/2025,0.00,שק בטון מוכן התייבשות מהירה 25 ק''ג,0.00,25.50,0.00,7.08,0.00,25.50,"ש""ח",10,255.00,70.79,255.00,255.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000239,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,14000045,1/26/2025,0.00,"פקק פלסטי לעמוד ""4",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",7,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,14000209,1/26/2025,0.00,עמוד תקתקן עם דלת 1.80 מ' 4'',0.00,339.50,0.00,94.25,0.00,339.50,"ש""ח",3,1018.50,282.76,1018.50,1018.50,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,34000014,1/26/2025,0.00,"צינור שרשורי  ""2  שחור",0.00,2.44,0.00,0.68,0.00,2.44,"ש""ח",30,73.20,20.32,73.20,73.20,"ש""ח",30,,,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,17000028,1/26/2025,0.00,כבל 5X1.5 XLPE,0.00,4.22,0.00,1.17,0.00,4.22,"ש""ח",100,422.00,117.16,422.00,422.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,17000042,1/26/2025,0.00,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),0.00,4.90,0.00,1.36,0.00,4.90,"ש""ח",50,245.00,68.02,245.00,245.00,"ש""ח",-50,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,33000040,1/26/2025,0.00,"תקתקן אקוסטי 220V דגם ""מנורה""",0.00,1585.83,0.00,440.26,0.00,1585.83,"ש""ח",10,15858.30,4402.64,15858.30,15858.30,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,34000166,1/26/2025,0.00,שק בטון מוכן התייבשות מהירה 25 ק''ג,0.00,25.50,0.00,7.08,0.00,25.50,"ש""ח",5,127.50,35.40,127.50,127.50,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000240,1/26/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,14000045,1/26/2025,0.00,"פקק פלסטי לעמוד ""4",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",3,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000241,1/26/2025,בוצעה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,28000042,1/26/2025,0.00,מצבר DHB12-40 DAHUA,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",40,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000176,ע.ירושלים - מנהרות אשכול + צופים,,0,,,0,,
SO25000242,1/26/2025,בוצעה,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,ירין חודרה,19001031,1/26/2025,0.00,"זפת פוליטר 100(פח 18 ק""ג)",198.00,0.00,56.54,0.00,198.00,0.00,"ש""ח",30,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000242,1/26/2025,בוצעה,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,ירין חודרה,17000330,1/26/2025,0.00,חוט גלאי 14 AWG XPLE 0.6/1 KV 125C,0.00,1.95,0.00,0.54,0.00,1.95,"ש""ח",3000,5850.00,1624.10,5850.00,5850.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000243,1/26/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16081977,1/26/2025,0.00,PTZ NDP-5512-Z30L,0.00,3477.32,0.00,965.39,0.00,3477.32,"ש""ח",2,6954.64,1930.77,6954.64,6954.64,"ש""ח",0,,Y,PR25000020,סנסורים,,0,,,0,,
SO25000244,1/26/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,סטיב דבורקין,16000022,1/26/2025,0.00,קופ' 150X110X70  410C5A,0.00,11.00,0.00,3.05,0.00,11.00,"ש""ח",1,11.00,3.05,11.00,11.00,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25000244,1/26/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,סטיב דבורקין,19000155,1/26/2025,0.00,תעלה מחורצת 60X60,0.00,10.50,0.00,2.92,0.00,10.50,"ש""ח",2,21.00,5.83,21.00,21.00,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25000244,1/26/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,סטיב דבורקין,11000110,1/26/2025,0.00,ED316 kit for 8 channels with extra transient protectio 958,0.00,1736.40,0.00,482.07,0.00,1736.40,"ש""ח",1,1736.40,482.07,1736.40,1736.40,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25000244,1/26/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,סטיב דבורקין,33000028,1/26/2025,0.00,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0.00,54.00,0.00,14.99,0.00,54.00,"ש""ח",1,54.00,14.99,54.00,54.00,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25000244,1/26/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,סטיב דבורקין,11000091,1/26/2025,0.00,Backplane IO1616 3522 704 24630,0.00,276.79,0.00,76.84,0.00,276.79,"ש""ח",1,276.79,76.84,276.79,276.79,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25000246,1/26/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000134,1/26/2025,0.00,ASSY ACU 3522 704 73510 (כרטיס CPU FLOW NONE),0.00,6163.03,0.00,1711.00,0.00,6163.03,"ש""ח",1,6163.03,1711.00,6163.03,6163.03,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000247,1/26/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,אלכס גלפרין,12000118,1/26/2025,0.00,מגש לדים+ספק כח 220V,0.00,57.00,0.00,15.82,0.00,57.00,"ש""ח",15,855.00,237.37,855.00,855.00,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000398,1/26/2025,0.00,פח גב לארון מנגנון דלת צד שמאל כולל זוויות,0.00,300.00,0.00,83.29,0.00,300.00,"ש""ח",1,300.00,83.29,300.00,300.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000055,1/26/2025,0.00,"תא ח""ח בארון פיברגלס",0.00,95.00,0.00,26.37,0.00,95.00,"ש""ח",1,95.00,26.37,95.00,95.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,13000016,1/26/2025,0.00,"ארון 2/470 (1226X1136X470)תא ח""ח צד שמאל",0.00,2885.01,0.00,800.95,0.00,2885.01,"ש""ח",1,2885.01,800.95,2885.01,2885.01,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000047,1/26/2025,0.00,תא לתיק תוכניות,0.00,30.00,0.00,8.33,0.00,30.00,"ש""ח",1,30.00,8.33,30.00,30.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000043,1/26/2025,0.00,סטופר לרמה של בקר דמבך,0.00,7.68,0.00,2.13,0.00,7.68,"ש""ח",1,7.68,2.13,7.68,7.68,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,16000022,1/26/2025,0.00,קופ' 150X110X70  410C5A,0.00,11.00,0.00,3.05,0.00,11.00,"ש""ח",1,11.00,3.05,11.00,11.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000257,1/26/2025,0.00,"גוף תאורה ""לייזר לד"" 30 ס''מ 5000K 4W",0.00,26.00,0.00,7.22,0.00,26.00,"ש""ח",1,26.00,7.22,26.00,26.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000351,1/26/2025,0.00,פס השוואת פוטנצילים 4X4X200,0.00,22.50,0.00,6.25,0.00,22.50,"ש""ח",1,22.50,6.25,22.50,22.50,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000049,1/26/2025,0.00,"פלטת עץ תא ח""ח 370X800X17",0.00,31.68,0.00,8.80,0.00,31.68,"ש""ח",1,31.68,8.80,31.68,31.68,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,33000028,1/26/2025,0.00,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0.00,54.00,0.00,14.99,0.00,54.00,"ש""ח",1,54.00,14.99,54.00,54.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,33000030,1/26/2025,0.00,מנעול תא שוטר P-2 חצי צילינדר רב-בריח,0.00,10.00,0.00,2.78,0.00,10.00,"ש""ח",1,10.00,2.78,10.00,10.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000472,1/26/2025,0.00,מבודד 2X16A,0.00,12.50,0.00,3.47,0.00,12.50,"ש""ח",2,25.00,6.94,25.00,25.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000349,1/26/2025,0.00,מהדק כניסה 35 ממר לפליז 8X6/10X8,0.00,5.80,0.00,1.61,0.00,5.80,"ש""ח",1,5.80,1.61,5.80,5.80,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,17000093,1/26/2025,0.00,כבל גמיש אפור ממוספר  3X6,0.00,14.54,0.00,4.04,0.00,14.54,"ש""ח",2,29.08,8.07,29.08,29.08,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,16000210,1/26/2025,0.00,קופסא D-24 ל 4 ח''א,0.00,26.02,0.00,7.22,0.00,26.02,"ש""ח",1,26.02,7.22,26.02,26.02,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000243,1/26/2025,0.00,תקע סייקון CEE 210306 3X16A,0.00,4.80,0.00,1.33,0.00,4.80,"ש""ח",1,4.80,1.33,4.80,4.80,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25001120,1/26/2025,0.00,מפ''ז מחליף 1-0-2 2X40A על פס דין HAGGER,0.00,97.00,0.00,26.93,0.00,97.00,"ש""ח",1,97.00,26.93,97.00,97.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000015,1/26/2025,0.00,"ח""א דו פאזי 10KA C-40 (צ'ינט)",0.00,47.50,0.00,13.19,0.00,47.50,"ש""ח",1,47.50,13.19,47.50,47.50,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000028,1/26/2025,0.00,פנל תא שוטר דמבך/PEEK,0.00,15.00,0.00,4.16,0.00,15.00,"ש""ח",1,15.00,4.16,15.00,15.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,19000377,1/26/2025,0.00,מדבקת אלומניום לתא שוטר כולל איור,0.00,8.80,0.00,2.44,0.00,8.80,"ש""ח",1,8.80,2.44,8.80,8.80,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000310,1/26/2025,0.00,מיקרו סוויץ 1307,0.00,14.00,0.00,3.89,0.00,14.00,"ש""ח",2,28.00,7.77,28.00,28.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000476,1/26/2025,0.00,לחצן מואר רגעי מלבני אדום P16 LMT2 כולל נורית לד,0.00,58.29,0.00,16.18,0.00,58.29,"ש""ח",1,58.29,16.18,58.29,58.29,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,24000574,1/26/2025,0.00,בורר 6 מצבים חברת אלמה,0.00,117.57,0.00,32.64,0.00,117.57,"ש""ח",1,117.57,32.64,117.57,117.57,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,31000039,1/26/2025,0.00,כיסוי לתא שוטר,0.00,27.40,0.00,7.61,0.00,27.40,"ש""ח",1,27.40,7.61,27.40,27.40,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000331,1/26/2025,0.00,"תושבת לח""א  תא שוטר",0.00,5.00,0.00,1.39,0.00,5.00,"ש""ח",1,5.00,1.39,5.00,5.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000311,1/26/2025,0.00,תושבת למיקרוסוויץ  דמבך,0.00,4.00,0.00,1.11,0.00,4.00,"ש""ח",1,4.00,1.11,4.00,4.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,19000041,1/26/2025,0.00,"מדבקה ""אריאל וימאזור"" 30X30 סמ'",0.00,4.43,0.00,1.23,0.00,4.43,"ש""ח",1,4.43,1.23,4.43,4.43,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,17000039,1/26/2025,0.00,חוט חשמל גמיש 0.75 צהוב,0.00,0.50,0.00,0.14,0.00,0.50,"ש""ח",100,50.00,13.88,50.00,50.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,17000040,1/26/2025,0.00,חוט חשמל גמיש 0.75 ירוק,0.00,0.50,0.00,0.14,0.00,0.50,"ש""ח",100,50.00,13.88,50.00,50.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,17000041,1/26/2025,0.00,חוט חשמל גמיש 0.75 אדום,0.00,0.50,0.00,0.14,0.00,0.50,"ש""ח",100,50.00,13.88,50.00,50.00,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25001322,1/26/2025,0.00,מהדק נתיך TB 4-HESI (5X20) I,0.00,3.37,0.00,0.94,0.00,3.37,"ש""ח",50,168.50,46.78,168.50,168.50,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25001323,1/26/2025,0.00,דופן למהדק נתיך D-TB 4-HESI,0.00,0.30,0.00,0.08,0.00,0.30,"ש""ח",4,1.20,0.33,1.20,1.20,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25001337,1/26/2025,0.00,סימוניה למהדק נתיך TB 4-HESI  I UCT-TM6,0.00,1.12,0.00,0.31,0.00,1.12,"ש""ח",1,1.12,0.31,1.12,1.12,"ש""ח",-19,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,25000397,1/26/2025,0.00,מהדק סכין TRK 1.5,0.00,10.50,0.00,2.92,0.00,10.50,"ש""ח",5,52.50,14.58,52.50,52.50,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
SO25000249,1/26/2025,בוצעה,106080,עיריית כרמיאל,001,רכש לפרויקט,,,אלכס גלפרין,24000509,1/26/2025,0.00,פיוז 2.5A  SB  (20X5,0.00,0.82,0.00,0.23,0.00,0.82,"ש""ח",40,32.80,9.11,32.80,32.80,"ש""ח",0,,Y,PR24000138,עיריית כרמיאל,,0,,,0,,
