תאריך,מק'ט,תאור מוצר,כמות,יח',כמות מפעל,יח' מפעל,תעודה,סוג תעודה,למחסן,איתור,הזמנה,מס' ספק,שם ספק
2/23/2025,33000174,חלק מפה MATU101-100,520,יח',520,יח',GR25000274,קבלות סחורה מספק,Main,0,PO24000756,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,33000175,אטם מכסה עליון MATU101-101,10,יח',10,יח',GR25000275,קבלות סחורה מספק,Main,0,PO24000676,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,33000182,מכלול פייזו כולל כרטיס אלקטרוני MATU101-108,5,יח',5,יח',GR25000275,קבלות סחורה מספק,Main,0,PO24000676,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,33000182,מכלול פייזו כולל כרטיס אלקטרוני MATU101-108,15,יח',15,יח',GR25000274,קבלות סחורה מספק,Main,0,PO24000756,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,33000194,לחצן עם מחבר כולל פלסטיק עם הדפסה MATU101-111,7,יח',7,יח',GR25000276,קבלות סחורה מספק,Main,0,PO24000731,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,33000195,חץ כיוון עגול ליחידת רטט MATU101-112,10,יח',10,יח',GR25000276,קבלות סחורה מספק,Main,0,PO24000731,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,33000195,חץ כיוון עגול ליחידת רטט MATU101-112,30,יח',30,יח',GR25000274,קבלות סחורה מספק,Main,0,PO24000756,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
2/23/2025,34000157,"צינור שרשורי  ""3 שחור",500,יח',500,יח',GR25000279,קבלות סחורה מספק,Main,0,PO25000359,2030071,"ארכה בע""מ"
2/24/2025,12000035,חץ לעדשה ירוקה פנס תנועה פולני SP03017,100,יח',100,יח',GR25000283,קבלות סחורה מספק,Main,0,PO24000434,2030171,Traffic equipment z.o.o. poland
2/24/2025,12000081,עדשה דמות אופניים לפנס ה.ר. פולני SP02019,100,יח',100,יח',GR25000283,קבלות סחורה מספק,Main,0,PO24000434,2030171,Traffic equipment z.o.o. poland
2/24/2025,12000113,פנס תנועה LED (1133301) 230V 3X300,170,יח',170,יח',GR25000283,קבלות סחורה מספק,Main,0,PO24000434,2030171,Traffic equipment z.o.o. poland
2/24/2025,12000114,פנס הולך רגל (1122309) LED 230V 2X200,220,יח',220,יח',GR25000283,קבלות סחורה מספק,Main,0,PO24000434,2030171,Traffic equipment z.o.o. poland
2/24/2025,12000115,פנס מהבהב (1113313) LED 230V 1X300,18,יח',18,יח',GR25000283,קבלות סחורה מספק,Main,0,PO24000564,2030171,Traffic equipment z.o.o. poland
2/24/2025,12000115,פנס מהבהב (1113313) LED 230V 1X300,60,יח',60,יח',GR25000283,קבלות סחורה מספק,Main,0,PO24000564,2030171,Traffic equipment z.o.o. poland
2/24/2025,16081977,PTZ NDP-5512-Z30L,30,יח',30,יח',GR25000284,קבלות סחורה מספק,Main,0,PO25000387,2030362,"לדיקו בע""מ"
2/24/2025,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",50,יח',50,יח',GR25000290,קבלות סחורה מספק,Main,0,PO25000412,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/24/2025,19000015,"סרט בידוד 19 מ""מ צבע אדום",5,יח',5,יח',GR25000286,קבלות סחורה מספק,Main,0,PO25000389,2030420,"נ.חן חשמל בע""מ"
2/24/2025,19000016,"סרט בידוד 19 מ""מ צבע כחול",5,יח',5,יח',GR25000286,קבלות סחורה מספק,Main,0,PO25000389,2030420,"נ.חן חשמל בע""מ"
2/24/2025,19000018,"סרט בידוד 19 מ""מ צבע חום",5,יח',5,יח',GR25000286,קבלות סחורה מספק,Main,0,PO25000389,2030420,"נ.חן חשמל בע""מ"
2/24/2025,19000022,"סרט בידוד רוחב ""2 שחור",15,יח',15,יח',GR25000286,קבלות סחורה מספק,Main,0,PO25000389,2030420,"נ.חן חשמל בע""מ"
2/24/2025,19000144,צבע סילבסטר 600-001  גלון טמבור,10,יח',10,יח',GR25000289,קבלות סחורה מספק,Main,0,PO25000122,2030231,"מעודד צבעים בע""מ"
2/24/2025,19000272,כניסת כבל+אום PG-11 IP-67,90,יח',90,יח',GR25000285,קבלות סחורה מספק,Main,0,PO25000390,2030420,"נ.חן חשמל בע""מ"
2/24/2025,20000111,"מקדח כוס  ""3/4 (19 ממ')",2,יח',2,יח',GR25000292,קבלות סחורה מספק,Main,0,PO25000297,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/24/2025,20000301,מקדח כוס 7/8  (22 ממ' ),2,יח',2,יח',GR25000292,קבלות סחורה מספק,Main,0,PO25000297,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/24/2025,20000400,סכין יפני OLFA,4,יח',4,יח',GR25000291,קבלות סחורה מספק,Main,0,PO25000297,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/24/2025,20000437,סט מקדחים  1-10,2,יח',2,יח',GR25000291,קבלות סחורה מספק,Main,0,PO25000297,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/24/2025,20000642,"מטר 5 מטר סטנלי 19מ""מ",2,יח',2,יח',GR25000291,קבלות סחורה מספק,Main,0,PO25000297,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/24/2025,25000209,מהדק קנדי 35,200,יח',200,יח',GR25000287,קבלות סחורה מספק,Main,0,PO25000366,2030420,"נ.חן חשמל בע""מ"
2/24/2025,25000251,"לוח עה""ט ל-8 מקומות",30,יח',30,יח',GR25000285,קבלות סחורה מספק,Main,0,PO25000390,2030420,"נ.חן חשמל בע""מ"
2/24/2025,25000317,שקע כח על פס 16A-250V,30,יח',30,יח',GR25000285,קבלות סחורה מספק,Main,0,PO25000390,2030420,"נ.חן חשמל בע""מ"
2/24/2025,25001147,ספק MDR-10-5,5,יח',5,יח',GR25000288,קבלות סחורה מספק,Main,0,PO25000357,2030211,"אביב אנרג'יטק בע""מ"
2/24/2025,25001160,מתאם גוויס על פס דין 1 מקום,90,יח',90,יח',GR25000285,קבלות סחורה מספק,Main,0,PO25000390,2030420,"נ.חן חשמל בע""מ"
2/25/2025,16000036,ליווי תהליך חשיבה אסטרטגית סדנה וימאזור,1,יח',1,יח',GR25000293,קבלות סחורה מספק,Main,0,PO25000444,2030909,ד'ר רותי קינן-פסיכולוגית ארגונית
2/25/2025,17000185,כבל XLPE 5*6,500,יח',500,יח',GR25000295,קבלות סחורה מספק,Main,0,PO25000419,2030103,"ג.ברס שיווק (1983) בע""מ"
2/25/2025,19001101,בורג איסכורית ראש קודח 7 ס''מ,2000,יח',2000,יח',GR25000294,קבלות סחורה מספק,Main,0,PO25000435,2030337,"טכנו-בורג בע""מ"
2/25/2025,20000225,"מברשת צבע ""4 (3000)",1,יח',1,יח',GR25000298,קבלות סחורה מספק,Main,0,PO25000305,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/25/2025,20001014,איזמל שטוח SDS MAX 40X300 לקונגו,2,יח',2,יח',GR25000300,קבלות סחורה מספק,Main,0,PO25000342,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/25/2025,22002552,Pendant wall mount NDA-U-WMT,1,יח',1,יח',GR25000296,קבלות סחורה מספק,Main,0,PO25000288,2030362,"לדיקו בע""מ"
2/25/2025,22002553,Pole mount adapter larg NDA-U-PMAL,1,יח',1,יח',GR25000296,קבלות סחורה מספק,Main,0,PO25000288,2030362,"לדיקו בע""מ"
2/25/2025,25000097,מהדק מס'  0  למוליך חשמל,80,יח',80,יח',GR25000299,קבלות סחורה מספק,Main,0,PO25000360,2030420,"נ.חן חשמל בע""מ"
2/25/2025,31000176,"כבל פלדה למתיחה 4 מ""מ",700,יח',700,יח',GR25000297,קבלות סחורה מספק,Main,0,PO25000406,2030071,"ארכה בע""מ"
2/25/2025,31000177,"נועל כבל פלדה  6 מ""מ",100,יח',100,יח',GR25000297,קבלות סחורה מספק,Main,0,PO25000406,2030071,"ארכה בע""מ"
2/26/2025,16000036,ביצוע תסקירים רצועות ומתקן הרמה ב 23.01.25,1,יח',1,יח',GR25000308,קבלות סחורה מספק,Main,0,PO25000277,2030861,"ריש הנדסה בע""מ"
2/26/2025,17000026,כבל טוויסטד 2X14  בילדין,1054,יח',1054,יח',GR25000304,קבלות סחורה מספק,Main,0,PO25000404,2030103,"ג.ברס שיווק (1983) בע""מ"
2/26/2025,19000022,"סרט בידוד רוחב ""2 שחור",176,יח',176,יח',GR25000302,קבלות סחורה מספק,Main,0,PO25000407,2030420,"נ.חן חשמל בע""מ"
2/26/2025,19000508,"תעלה פלסטית עם מכסה 40*40 מ""מ",20,יח',20,יח',GR25000303,קבלות סחורה מספק,Main,0,PO25000428,2030420,"נ.חן חשמל בע""מ"
2/26/2025,19001047,מנוע ת''פ לשער כבד 1.1kW כולל גיר מכסה ותושבת,3,יח',3,יח',GR25000313,קבלות סחורה מספק,Main,0,PO25000138,2030394,"נגב אלרם תעשיות בע""מ"
2/26/2025,23000154,תמרור ג/7 לדים תליה מהצד,10,יח',10,יח',GR25000305,קבלות סחורה מספק,Main,0,PO25000411,2030301,"שיר פלסט בע""מ"
2/26/2025,24000854,מרובע לתושבת at29c1024 90ji eeprom,3,יח',3,יח',GR25000313,קבלות סחורה מספק,Main,0,PO25000138,2030394,"נגב אלרם תעשיות בע""מ"
2/26/2025,25001038,סופית חוט נלחצת כחולה+בידוד 2.5-8 E (שקית 100 יח'),10,יח',10,יח',GR25000301,קבלות סחורה מספק,Main,0,PO25000432,2030420,"נ.חן חשמל בע""מ"
2/26/2025,25001038,סופית חוט נלחצת כחולה+בידוד 2.5-8 E (שקית 100 יח'),20,יח',20,יח',GR25000301,קבלות סחורה מספק,Main,0,PO25000432,2030420,"נ.חן חשמל בע""מ"
2/26/2025,25001253,ספק כח MDR-120-24,1,יח',1,יח',GR25000307,קבלות סחורה מספק,Main,0,PO25000194,2030526,חגי ירון
2/26/2025,26000021,סורק שולחני AVISION AV330S,2,יח',2,יח',GR25000312,קבלות סחורה מספק,Main,0,PO25000373,2030190,אדי פתרונות
2/26/2025,26000148,תחנת עגינה אוניברסלית USB LEVEL ONE,5,יח',5,יח',GR25000311,קבלות סחורה מספק,Main,0,PO25000385,2030190,אדי פתרונות
2/26/2025,26000364,סוויץ' 8 פורט 1G,5,יח',5,יח',GR25000310,קבלות סחורה מספק,Main,0,PO25000433,2030190,אדי פתרונות
2/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,4,יח',4,יח',GR25000306,קבלות סחורה מספק,Main,0,PO25000437,2030526,חגי ירון
2/26/2025,28000044,מצבר 26A 12V HTB 12-26,30,יח',30,יח',GR25000309,קבלות סחורה מספק,Main,0,PO25000392,2030111,"מפעלי ע.שנפ ושות' בע""מ"
2/27/2025,16081977,PTZ NDP-5512-Z30L,2,יח',2,יח',GR25000321,קבלות סחורה מספק,Main,0,PO25000293,2030362,"לדיקו בע""מ"
2/27/2025,17000028,כבל 5X1.5 XLPE,1000,יח',1000,יח',GR25000314,קבלות סחורה מספק,Main,0,PO25000404,2030103,"ג.ברס שיווק (1983) בע""מ"
2/27/2025,19000041,"מדבקה ""אריאל וימאזור"" 30X30 סמ'",203,יח',203,יח',GR25000322,קבלות סחורה מספק,Main,0,PO25000377,2030905,דפוס פרסי המרכבה כל פתרונות הדפוס
2/27/2025,19000505,מגע פתוח  NO LAY4-BE101 לקופסא,10,יח',10,יח',GR25000320,קבלות סחורה מספק,Main,0,PO25000427,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
2/27/2025,25000271,"מהדק הארקה 4 ממ""ר SL4/35-1212.2",200,יח',200,יח',GR25000319,קבלות סחורה מספק,Main,0,PO25000430,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
2/27/2025,25000649,מפסק גבול זרוע קצרה NC/NC FT145J02,5,יח',5,יח',GR25000318,קבלות סחורה מספק,Main,0,PO25000365,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
2/27/2025,26000265,אל פסק AIN650,1,יח',1,יח',GR25000316,קבלות סחורה מספק,Main,0,PO25000438,2030056,"אדוויס אלקטרוניקה בע""מ"
2/27/2025,26000314,UPS top v 3000,2,יח',2,יח',GR25000316,קבלות סחורה מספק,Main,0,PO25000309,2030056,"אדוויס אלקטרוניקה בע""מ"
2/27/2025,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",60,יח',60,יח',GR25000315,קבלות סחורה מספק,Main,0,PO25000002,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
3/7/2025,16081977,PTZ NDP-5512-Z30L,30,יח',30,יח',GR25000326,קבלות סחורה מספק,Main,0,PO25000296,2030362,"לדיקו בע""מ"
3/7/2025,17000014,חוט נחושת 35 ממ''ר גלוי,100,יח',100,יח',GR25000338,קבלות סחורה מספק,Main,0,PO25000460,2030103,"ג.ברס שיווק (1983) בע""מ"
3/7/2025,17000042,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),2000,יח',2000,יח',GR25000335,קבלות סחורה מספק,Main,0,PO25000459,2030071,"ארכה בע""מ"
3/7/2025,17000079,כבל הארקה 25 ממ' צ/' קשיח (בתוף 500 מ'),500,יח',500,יח',GR25000349,קבלות סחורה מספק,Main,0,PO25000486,2030912,"חשמל ישיר חולון  2024 בע""מ"
3/7/2025,17000079,כבל הארקה 25 ממ' צ/' קשיח (בתוף 500 מ'),1000,יח',1000,יח',GR25000350,קבלות סחורה מספק,Main,0,PO25000474,2030912,"חשמל ישיר חולון  2024 בע""מ"
3/7/2025,17000188,כבל NYY 3X2.5,1000,יח',1000,יח',GR25000337,קבלות סחורה מספק,Main,0,PO25000481,2030103,"ג.ברס שיווק (1983) בע""מ"
3/7/2025,17000188,כבל NYY 3X2.5,1000,יח',1000,יח',GR25000337,קבלות סחורה מספק,Main,0,PO25000481,2030103,"ג.ברס שיווק (1983) בע""מ"
3/7/2025,19000120,פרובים למכשיר מדידה(פלוק),4,יח',4,יח',GR25000340,קבלות סחורה מספק,Main,0,PO25000354,2030325,"קמחי כלי עבודה (1994) בע""מ"
3/7/2025,19000214,ברזל Z מנוקב 25X25X25X2,10,יח',10,יח',GR25000330,קבלות סחורה מספק,Main,0,PO25000499,2030420,"נ.חן חשמל בע""מ"
3/7/2025,20000154,מקדח מדורג 4-30 לאימפקט,1,יח',1,יח',GR25000353,קבלות סחורה מספק,Main,0,PO25000299,2030526,חגי ירון
3/7/2025,20000154,מקדח מדורג 4-30 לאימפקט,5,יח',5,יח',GR25000352,קבלות סחורה מספק,Main,0,PO25000191,2030526,חגי ירון
3/7/2025,20000154,מקדח מדורג 4-30 לאימפקט,10,יח',10,יח',GR25000353,קבלות סחורה מספק,Main,0,PO25000299,2030526,חגי ירון
3/7/2025,20000185,סט מברג מבודד,2,יח',2,יח',GR25000353,קבלות סחורה מספק,Main,0,PO25000299,2030526,חגי ירון
3/7/2025,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,10,יח',10,יח',GR25000355,קבלות סחורה מספק,Main,0,PO25000104,2030250,"עופר שערים אוטומטיים בע""מ"
3/7/2025,22002552,Pendant wall mount NDA-U-WMT,30,יח',30,יח',GR25000327,קבלות סחורה מספק,Main,0,PO25000296,2030362,"לדיקו בע""מ"
3/7/2025,22002553,Pole mount adapter larg NDA-U-PMAL,30,יח',30,יח',GR25000327,קבלות סחורה מספק,Main,0,PO25000296,2030362,"לדיקו בע""מ"
3/7/2025,22002823,TCP MODULE ADAM 6051-D,23,יח',23,יח',GR25000324,קבלות סחורה מספק,Main,0,PO25000135,2030193,"ניסקו טכנולוגיות בע""מ"
3/7/2025,22002894,TCP MODULE ADAM 6060,1,יח',1,יח',GR25000325,קבלות סחורה מספק,Main,0,PO25000205,2030193,"ניסקו טכנולוגיות בע""מ"
3/7/2025,24000574,בורר 6 מצבים חברת אלמה,250,יח',250,יח',GR25000323,קבלות סחורה מספק,Main,0,PO24000784,2030338,"אלמה אלקטרוניקה ישראל בע""מ"
3/7/2025,24000575,COLLET KNOB WITH LINE 14.5MM BLACK MAT ידית בורר אלמה,200,יח',200,יח',GR25000323,קבלות סחורה מספק,Main,0,PO24000784,2030338,"אלמה אלקטרוניקה ישראל בע""מ"
3/7/2025,24000577,CAP WITH LINE BLACK MAT,2,יח',2,יח',GR25000323,קבלות סחורה מספק,Main,0,PO24000784,2030338,"אלמה אלקטרוניקה ישראל בע""מ"
3/7/2025,24000578,POINTER BLACK MAT,2,יח',2,יח',GR25000323,קבלות סחורה מספק,Main,0,PO24000784,2030338,"אלמה אלקטרוניקה ישראל בע""מ"
3/7/2025,25000953,אל פסק( UPS TOP 2000 (AON2000-2,10,יח',10,יח',GR25000348,קבלות סחורה מספק,Main,0,PO25000471,2030056,"אדוויס אלקטרוניקה בע""מ"
3/7/2025,25001001,ממסר פחת 30MA  40A ABB חד פזי,25,יח',25,יח',GR25000334,קבלות סחורה מספק,Main,0,PO25000467,2030071,"ארכה בע""מ"
3/7/2025,25001001,ממסר פחת 30MA  40A ABB חד פזי,30,יח',30,יח',GR25000334,קבלות סחורה מספק,Main,0,PO25000467,2030071,"ארכה בע""מ"
3/7/2025,25001010,קולט ברק דגם A9L20500 1P+N 20KA (שניידר אלקטריק),3,יח',3,יח',GR25000351,קבלות סחורה מספק,Main,0,PO25000370,2030547,כנעני חשמל
3/7/2025,25001038,סופית חוט נלחצת כחולה+בידוד 2.5-8 E (שקית 100 יח'),3,יח',3,יח',GR25000328,קבלות סחורה מספק,Main,0,PO25000494,2030420,"נ.חן חשמל בע""מ"
3/7/2025,25001076,"ממ""ט  ABB S201M C10 1X10A",60,יח',60,יח',GR25000334,קבלות סחורה מספק,Main,0,PO25000467,2030071,"ארכה בע""מ"
3/7/2025,25001076,"ממ""ט  ABB S201M C10 1X10A",90,יח',90,יח',GR25000334,קבלות סחורה מספק,Main,0,PO25000467,2030071,"ארכה בע""מ"
3/7/2025,25001103,מצבר 100AH 12MVR100,4,יח',4,יח',GR25000347,קבלות סחורה מספק,Main,0,PO25000398,2030056,"אדוויס אלקטרוניקה בע""מ"
3/7/2025,25001204,שנאי מבדל 150VA 230/27V מורכב,2,יח',2,יח',GR25000344,קבלות סחורה מספק,Main,0,PO25000248,2030293,"רון סיטון - טרנסנגבה ייצור ושיווק שנאים בע""מ"
3/7/2025,25001204,שנאי מבדל 150VA 230/27V מורכב,5,יח',5,יח',GR25000343,קבלות סחורה מספק,Main,0,PO25000197,2030293,"רון סיטון - טרנסנגבה ייצור ושיווק שנאים בע""מ"
